6.297194214155582870e+01,7.073287135314387797e+01,7.307783233665416844e+01,7.346502632237726971e+01,7.534202357436913644e+01,8.128366290089972779e+01
6.581134394502191753e+01,7.357702016561241010e+01,7.525895791140754909e+01,7.552089149776972477e+01,7.919031681406958967e+01,8.326768148934452540e+01
6.714094928543313756e+01,7.498585955468750797e+01,7.701624189435067080e+01,7.782399120833593997e+01,8.103865002954211150e+01,8.507063907291646387e+01
6.890244301319599174e+01,7.668388467630744287e+01,8.054546047666447350e+01,8.108948821896093762e+01,8.338935599802515242e+01,8.743944066684601069e+01
6.897340837605484865e+01,7.738247633723051422e+01,8.125644130277964905e+01,8.165174196790027850e+01,8.527259962586202846e+01,8.892561867934082898e+01
6.897783941701162291e+01,7.757337435739614762e+01,8.182187679589841878e+01,8.213848704230939290e+01,8.561187838441742315e+01,8.954128295845336538e+01
6.932623623123589596e+01,8.017318693559613507e+01,8.217329372547435185e+01,8.251876469816519943e+01,8.599831319728559720e+01,8.969265247317915168e+01
7.029888363698985643e+01,8.017455006426058617e+01,8.324188200000000393e+01,8.359706919376901624e+01,8.679618000000000677e+01,9.136997099999999250e+01
7.145829622639054435e+01,8.050891578356565503e+01,8.378009207785706280e+01,8.410538700000000745e+01,8.710343940800152041e+01,9.252172758453181700e+01
7.187332799999998656e+01,8.205509552095008985e+01,8.416761643644676383e+01,8.526164149896929700e+01,8.734486744459013607e+01,9.333454738282860319e+01
