5.473063514690722542e+01,5.676135602189780371e+01,5.990494561464604573e+01,6.426711578073572184e+01,6.810889346823744006e+01,7.273855162602291102e+01
6.028713384458909985e+01,6.306600076379476150e+01,6.616077932075471324e+01,7.116446045454544844e+01,7.367584681318682271e+01,7.638117837209300376e+01
6.828479199999999594e+01,6.962103897272727693e+01,7.050138017424974635e+01,7.291342472995088997e+01,7.593682220016273732e+01,7.845561053952320663e+01
6.949525052010308457e+01,7.012861596897808170e+01,7.347466313676285665e+01,7.609161002013424024e+01,7.890013673780487125e+01,8.114351240416665689e+01
7.081006719710146058e+01,7.145241124999999727e+01,7.390645720930231732e+01,7.732001161499998432e+01,8.215542033863079041e+01,8.465905032934129792e+01
7.090087299029124779e+01,7.170882309902199836e+01,7.543460092547051943e+01,7.927293562500000235e+01,8.286813273631841525e+01,8.509096335596505867e+01
7.110363160975609276e+01,7.418986954545454182e+01,7.743374866169155268e+01,7.938049332203389952e+01,8.331269812591463619e+01,8.516641323825501786e+01
7.336112389855074412e+01,7.654835546954313941e+01,7.765637263999998652e+01,8.068665265486725957e+01,8.366385859719439111e+01,8.750595620211899472e+01
7.340406760499999450e+01,7.686903784090907266e+01,7.809501039999999250e+01,8.124004481707315506e+01,8.410538700000000745e+01,8.767825499999999295e+01
7.625584799999998609e+01,7.787143799999999771e+01,7.922071733333334009e+01,8.144262308445530607e+01,8.496889200000001097e+01,8.948590352348992383e+01
