7.231340339999998434e+01,7.743198914999999261e+01,8.264205989999999247e+01,8.350201889999998173e+01,8.525944574999999759e+01,8.703516959999998903e+01
7.347328799999999660e+01,7.868196299999999610e+01,8.398448799999998471e+01,8.486667799999999318e+01,8.666109000000000151e+01,8.847427199999998493e+01
7.353910199999998554e+01,7.876059449999999629e+01,8.407693699999998671e+01,8.496852699999999459e+01,8.677352249999998435e+01,8.859748799999998425e+01
7.372756439999999145e+01,7.895969639999999856e+01,8.428661339999999313e+01,8.517759239999999465e+01,8.698419449999998676e+01,8.880975359999999341e+01
7.386031799999999237e+01,7.908313049999999578e+01,8.439879299999998352e+01,8.527158299999999258e+01,8.706080249999999410e+01,8.886859200000000669e+01
7.407287999999999784e+01,7.933504500000000803e+01,8.469305999999998846e+01,8.559404999999999575e+01,8.741519999999999868e+01,8.925552000000000419e+01
7.441929599999998857e+01,7.968428099999998437e+01,8.504311599999999771e+01,8.592530599999999197e+01,8.773097999999998819e+01,8.955542399999998793e+01
7.507245899999999494e+01,8.039176424999999426e+01,8.580665449999999339e+01,8.670515349999999444e+01,8.853560624999998652e+01,9.038517599999998708e+01
7.603427999999998121e+01,8.141897999999999058e+01,8.690017999999997755e+01,8.780727999999999156e+01,8.965814999999999202e+01,9.119999999999998863e+01
7.635822600000000193e+01,8.177422350000000506e+01,8.728807099999998798e+01,8.820786099999999408e+01,9.007581749999999943e+01,9.119999999999998863e+01
