2.768659660000001566e+01,2.256801085000000739e+01,1.735794010000000753e+01,1.649798110000001827e+01,1.474055425000000241e+01,1.296483040000001097e+01
2.652671200000000340e+01,2.131803700000000390e+01,1.601551200000001529e+01,1.513332200000000682e+01,1.333890999999999849e+01,1.152572800000001507e+01
2.646089800000001446e+01,2.123940550000000371e+01,1.592306300000001329e+01,1.503147300000000541e+01,1.322647750000001565e+01,1.140251200000001575e+01
2.627243560000000855e+01,2.104030360000000144e+01,1.571338660000000687e+01,1.482240760000000535e+01,1.301580550000001324e+01,1.119024640000000659e+01
2.613968200000000763e+01,2.091686950000000422e+01,1.560120700000001648e+01,1.472841700000000742e+01,1.293919750000000590e+01,1.113140799999999331e+01
2.592712000000000216e+01,2.066495499999999197e+01,1.530694000000001154e+01,1.440595000000000425e+01,1.258480000000000132e+01,1.074447999999999581e+01
2.558070400000001143e+01,2.031571900000001563e+01,1.495688400000000229e+01,1.407469400000000803e+01,1.226902000000001181e+01,1.044457600000001207e+01
2.492754100000000506e+01,1.960823575000000574e+01,1.419334550000000661e+01,1.329484650000000556e+01,1.146439375000001348e+01,9.614824000000012916e+00
2.396572000000001879e+01,1.858102000000000942e+01,1.309982000000002245e+01,1.219272000000000844e+01,1.034185000000000798e+01,8.800000000000011369e+00
2.364177399999999807e+01,1.822577649999999494e+01,1.271192900000001202e+01,1.179213900000000592e+01,9.924182500000000573e+00,8.800000000000011369e+00
