4.634671241446346812e+01,4.135896471684211662e+01,3.768526094367226875e+01,3.533636674635036456e+01,3.307672700865266791e+01,2.804820461122046993e+01
3.896664020255473559e+01,3.802525041379310977e+01,3.564540244662921964e+01,3.148387065891783720e+01,3.023359247741936429e+01,1.872637964983712777e+01
3.816233212906977457e+01,3.692644457220708176e+01,3.264822315551181475e+01,2.756091182654401450e+01,2.408944983004758456e+01,1.846151649238581172e+01
3.740758411420002005e+01,3.520934784695654685e+01,3.236348169248434203e+01,2.678078521578211735e+01,2.379072341353382569e+01,1.689512508122746226e+01
3.406789888030888847e+01,3.312647662650604730e+01,3.019248532786885164e+01,2.527834115007013338e+01,2.326589967359051059e+01,1.678032512635378737e+01
3.289533022677596819e+01,3.036125836734694872e+01,2.740063727272728045e+01,2.461879662970780203e+01,2.288672596100278156e+01,1.672989924559934138e+01
3.233695761344537800e+01,2.948201091238671268e+01,2.693875657894737685e+01,2.347787826950354884e+01,2.061312772857144182e+01,1.591797490774908397e+01
2.995993518061675331e+01,2.838466609354121317e+01,2.588911360563380981e+01,2.265582190567950249e+01,2.033752207612455720e+01,1.532478626512097719e+01
2.881144041814160062e+01,2.686820209653465952e+01,2.462309527272728360e+01,2.198840163551400906e+01,2.001257603067485036e+01,1.492611793785312102e+01
2.678898009090909227e+01,2.589686421711900266e+01,2.404402990909090931e+01,2.133781840429338672e+01,1.907777378263936896e+01,1.433093324156304504e+01
