5.633266689626811541e+01,5.804112980546487677e+01,6.223601751994250009e+01,6.744256862150322718e+01,7.191482391612099434e+01,7.627352164654772082e+01
6.054218397572245181e+01,6.336891860598270654e+01,6.709748464434132131e+01,7.373313940942391298e+01,7.717847731141776535e+01,7.993708356440694729e+01
6.692893653771282914e+01,6.919379846503694864e+01,7.242761452510255538e+01,7.715312025239011007e+01,8.066201350528223202e+01,8.306938833861096327e+01
6.817939278734243658e+01,6.938352819482308576e+01,7.452416221360151383e+01,7.894246015727233612e+01,8.255284902001690739e+01,8.465041408450193217e+01
6.921535538173849034e+01,7.086356731344291404e+01,7.640483418085003109e+01,7.995953118197350307e+01,8.569717647498140423e+01,8.824004155418522544e+01
6.931176349061991004e+01,7.095261287436510145e+01,7.694218012417354657e+01,8.201610310817189031e+01,8.648507666081627576e+01,8.867784079413863196e+01
6.954667635764380407e+01,7.353481925599329827e+01,7.832853311674436725e+01,8.203389872481025691e+01,8.692426472795709458e+01,8.878692003925158360e+01
7.170895979674750720e+01,7.567313991299783993e+01,7.854011686614721555e+01,8.338543070437113158e+01,8.727929884763922530e+01,9.119259614811335268e+01
7.176940881473970535e+01,7.598922089716143091e+01,7.903874519250373964e+01,8.406001101783330398e+01,8.772282300000000532e+01,9.136997099999999250e+01
7.450283999999999196e+01,7.697636400000000378e+01,8.013966581817419410e+01,8.415873428654400357e+01,8.862346799999998836e+01,9.325621371616837507e+01
