2.847703660000000525e+01,2.341440085000000693e+01,1.826128010000000756e+01,1.741072110000000350e+01,1.567250425000000291e+01,1.391619040000001917e+01
2.730959200000000919e+01,2.215641700000000469e+01,1.691039200000000164e+01,1.603760200000000680e+01,1.426231000000001359e+01,1.246844799999999509e+01
2.723621800000000803e+01,2.206977550000000576e+01,1.680948300000000017e+01,1.592729300000000592e+01,1.414132750000001693e+01,1.233659200000001022e+01
2.705027560000002040e+01,2.187334360000001254e+01,1.660262660000000778e+01,1.572104760000000567e+01,1.393350550000000965e+01,1.212720640000000571e+01
2.693516200000000538e+01,2.176859949999999344e+01,1.651018700000001616e+01,1.564679700000000651e+01,1.387684750000001088e+01,1.208852800000001082e+01
2.669992000000000587e+01,2.149265499999999918e+01,1.619054000000001281e+01,1.529895000000000493e+01,1.349680000000000746e+01,1.167567999999999984e+01
2.637366400000000510e+01,2.116477899999999579e+01,1.586304400000001635e+01,1.499025400000000730e+01,1.320381999999999323e+01,1.139881599999999651e+01
2.571294100000001492e+01,2.044928575000001558e+01,1.509104550000000700e+01,1.420194650000000536e+01,1.239064375000000950e+01,1.056042400000001180e+01
2.475364000000000431e+01,1.942474000000001411e+01,1.400034000000000844e+01,1.310264000000000806e+01,1.127094999999999914e+01,9.420160000000009859e+00
2.442213399999999979e+01,1.906148650000000089e+01,1.360398900000001277e+01,1.269359900000000607e+01,1.084473249999999211e+01,8.976495999999997366e+00
