4.068817091472484293e+01,3.693348805452292538e+01,3.108239197521685071e+01,2.915410250247525425e+01,2.599500823791822768e+01,2.073712304863749978e+01
3.546010677922348009e+01,3.210539672347546514e+01,2.678364290192070030e+01,2.502345800990099178e+01,2.005232471672864847e+01,1.858627398843931644e+01
3.418289715902520243e+01,3.085067968517600434e+01,2.481827114554457125e+01,2.248806753531597735e+01,1.838895997026021689e+01,1.693938948554914248e+01
3.127250782178219879e+01,2.862075946468402776e+01,2.133602799628252455e+01,1.896719346160197972e+01,1.589415174219138294e+01,1.454921312845932846e+01
3.114802938613861727e+01,2.778572196096654068e+01,2.053094956300579099e+01,1.855477405204460695e+01,1.383977028061477199e+01,1.288690227240809349e+01
3.107867563316833071e+01,2.769180454460968122e+01,2.018008389752169762e+01,1.786220647398842232e+01,1.350185922379772308e+01,1.228729577075588963e+01
3.074766722772278627e+01,2.523933382899630828e+01,1.959750610693642159e+01,1.749164515706318923e+01,1.310630203272185668e+01,1.215641396323835011e+01
2.973408613366336795e+01,2.511398568773235240e+01,1.854826599999999814e+01,1.640770771375464676e+01,1.229017600000000243e+01,1.047588700000000017e+01
2.859566420049506519e+01,2.480123371747212957e+01,1.808795365895954887e+01,1.589461299999999255e+01,1.200561443728309996e+01,9.357953786451872702e+00
2.812667200000001344e+01,2.339023909991743722e+01,1.765284105390334446e+01,1.474626274256503677e+01,1.180393090728804850e+01,8.552227914085094085e+00
