5.549740379942599589e+01,5.853769763937110326e+01,6.204553392258064548e+01,6.437778817801607545e+01,6.586885835856574545e+01,7.037066746935703065e+01
6.243971256634745970e+01,6.329305091037736020e+01,6.577435901717126399e+01,6.852472671971140983e+01,6.970429738843813539e+01,7.419387112773240744e+01
6.267449216180370541e+01,6.513717987043416713e+01,6.849494109920772189e+01,7.141659102967710737e+01,7.325622943293539890e+01,7.744965430094785575e+01
6.339968531377898842e+01,6.558378158847185091e+01,6.936823132088521504e+01,7.255174188888886988e+01,7.397149763951119894e+01,7.847658224939613092e+01
6.378739730822871934e+01,6.866018360406090437e+01,7.130673300849308305e+01,7.403088015888266682e+01,7.506583678198433063e+01,8.224518135442359323e+01
7.050547879338644464e+01,7.246017870861832932e+01,7.484522834571427552e+01,7.756520737978722480e+01,7.881652866033410021e+01,8.351103814820184823e+01
7.155474227142856591e+01,7.319769533190577704e+01,7.526717518483870606e+01,7.875048684900097840e+01,8.045730794967880684e+01,8.628242774086676548e+01
7.296549302325581721e+01,7.435948785665527794e+01,7.681288205218066878e+01,8.016274500000000103e+01,8.136894998114223654e+01,8.824194595748546988e+01
7.315773478448276990e+01,7.593601126005361834e+01,7.781873399999999208e+01,8.071909074010328311e+01,8.314551000000000158e+01,8.956685500000000388e+01
7.431687199999998938e+01,7.634202454183265729e+01,7.863444400000000201e+01,8.306583600000000445e+01,8.456062775510201845e+01,9.025000000000000000e+01
