5.518589999175823380e+01,5.665918784353267768e+01,5.832874070056497118e+01,6.367312381793477272e+01,6.686651601541355205e+01,7.795799451793722312e+01
5.839537696522949517e+01,5.884475884615383023e+01,6.330361347796609550e+01,6.552651893478260092e+01,6.781011911842107054e+01,7.968359027527075966e+01
5.920709578603858603e+01,5.999768633571427046e+01,6.437672748913043108e+01,6.894352542372881487e+01,7.532437662897196162e+01,7.976801692937219457e+01
6.194928763977747366e+01,6.213900971126373918e+01,6.699172094999998706e+01,7.227082411016948527e+01,7.751140994691590436e+01,8.111449220852017561e+01
6.374881802503475825e+01,6.576905538461538470e+01,6.847228826086956133e+01,7.302860610169491906e+01,7.785153868421052437e+01,8.258727807692307010e+01
6.903061463736263192e+01,7.143577798870056483e+01,7.250468933753943190e+01,7.516738421974964979e+01,7.913295138297873166e+01,8.266459305326085882e+01
6.933013324999998872e+01,7.185086420092378034e+01,7.310999802388060687e+01,7.615458014376996232e+01,8.126245081614349886e+01,8.329504822429905175e+01
7.101080332191781963e+01,7.292596744565216227e+01,7.436715004143124474e+01,7.650884340751041179e+01,8.157087973643761813e+01,8.408202509225091603e+01
7.275239624175824815e+01,7.356974947826087430e+01,7.634563615450643681e+01,7.860742860917939367e+01,8.184576465280375146e+01,8.439320143391520901e+01
7.387194137771740543e+01,7.621642215639811013e+01,7.711817142857142926e+01,7.938554747899159736e+01,8.281152450000001863e+01,8.530397016255605536e+01
