5.191403497895709052e+01,5.537017459774337169e+01,5.748768124692517034e+01,6.028329610106843717e+01,6.599081246241202336e+01,6.921315927807086155e+01
5.454966511743505464e+01,5.614067452531897828e+01,5.829146599760395020e+01,6.286609800896748368e+01,6.921934723277652779e+01,7.703023173106670640e+01
5.515332661819489601e+01,5.792210246910028104e+01,6.232749564685625643e+01,6.587815547586946252e+01,7.290548170162308850e+01,7.740201422437456813e+01
5.730850828922753237e+01,5.872360299499565883e+01,6.444304207192278966e+01,6.990647527126387217e+01,7.353384488435736444e+01,8.387667560202255856e+01
5.751218973464283835e+01,6.508354227137583337e+01,6.768120943723927496e+01,7.774096642849592342e+01,8.157355332919814828e+01,8.393867517144124690e+01
7.020588408830428762e+01,7.270390426676326001e+01,7.579436538112483390e+01,7.958855956011635158e+01,8.354004548647850470e+01,8.612758979226022404e+01
7.285616468309659410e+01,7.375164249844129927e+01,7.666075019504313559e+01,8.101404521273910575e+01,8.667740086793781984e+01,8.988568976422232026e+01
7.404766365546208817e+01,7.525297696578219586e+01,7.874521629833452607e+01,8.369379048794411347e+01,8.768144723026954068e+01,9.195181735223142994e+01
7.490693809524267976e+01,7.641676468754904761e+01,8.016274500000000103e+01,8.432168631234959832e+01,8.961238299999999413e+01,9.333809100000000569e+01
7.610764000000000351e+01,7.781873399999999208e+01,8.137750599999999679e+01,8.679913200000001439e+01,9.092288217470495226e+01,9.404999999999999716e+01
