5.732979660270035538e+01,6.416580934031031802e+01,6.836968142030350748e+01,7.206518424294469582e+01,7.553912239577795162e+01,8.157211161704118751e+01
6.548570594542717060e+01,7.354472977815727575e+01,7.520485547552048899e+01,7.730111193984046736e+01,8.022837076895214636e+01,8.606708425289565412e+01
6.698221407629306157e+01,7.581425199720357000e+01,7.754333183168260746e+01,8.020807082954721068e+01,8.284606235153879084e+01,8.703784907088760292e+01
6.776951463871498049e+01,7.651043319184896063e+01,7.930157688056893051e+01,8.080916358312116188e+01,8.359832744339635724e+01,8.748495224864136333e+01
6.810500118624648280e+01,7.746777982906118609e+01,8.089757004082063929e+01,8.116561796223878389e+01,8.363986244765662548e+01,8.773891406553396166e+01
6.828360035004743622e+01,7.796996457019650961e+01,8.248361505669559790e+01,8.336186407504054330e+01,8.536165020384646596e+01,8.961151753199162329e+01
7.199973493249328271e+01,7.990551908015709159e+01,8.283344970628350268e+01,8.406606178970933740e+01,8.615821927944872982e+01,9.111440613979598879e+01
7.266891188235479149e+01,8.196415500000000520e+01,8.441260072789053481e+01,8.451495384309463077e+01,8.723728913585838995e+01,9.247974211578579684e+01
7.342148799999999653e+01,8.234307900000000302e+01,8.503492199999999457e+01,8.542525898918340488e+01,8.776470499999999220e+01,9.333809100000000569e+01
7.352538273433036409e+01,8.340461122093853419e+01,8.545790824565062849e+01,8.679913200000001439e+01,8.945949376917087648e+01,9.404999999999999716e+01
