5.769457497222221320e+01,6.382776535922329941e+01,6.443577590477967476e+01,7.099279640495868193e+01,7.867826997034151759e+01,8.047676404185473586e+01
6.659518850624998265e+01,7.239940768762677692e+01,7.278001170350691496e+01,7.626995414930733830e+01,8.174950216598358566e+01,8.771230577879340728e+01
6.672965446247334853e+01,7.336812991673819795e+01,7.400442843321798136e+01,7.749806420855949796e+01,8.737787746551722989e+01,8.771749265082968350e+01
6.689357782264150387e+01,7.352642829374998712e+01,7.424576693592331367e+01,7.904925781168830667e+01,8.770500623348802094e+01,8.848049409944752597e+01
6.703194600608517817e+01,7.525661801381508553e+01,7.641462188836723612e+01,8.050758368763557371e+01,8.774909303136246308e+01,8.904647236130136889e+01
6.977360550284089413e+01,7.645885001510572465e+01,7.704562697414394279e+01,8.064561695684209042e+01,8.807529115835140487e+01,8.918995719962686053e+01
7.031314141025639231e+01,7.655682592833873912e+01,7.795438420542635072e+01,8.198439962654320823e+01,8.852362357705791851e+01,8.932532524137931773e+01
7.047616668708970167e+01,7.668473386976744166e+01,7.846995755636363867e+01,8.200902873725055997e+01,8.948657855830388996e+01,9.010248276376738374e+01
7.129638885201792675e+01,7.725462580272107971e+01,7.870960809523809587e+01,8.307045642857143264e+01,8.998176344198172671e+01,9.143249191551348076e+01
7.271690153898305198e+01,7.824343294832826246e+01,7.934224386075949553e+01,8.349484210367893411e+01,8.999551003939123461e+01,9.183361776847469571e+01
