6.261076050217811684e+01,6.622039406181150412e+01,6.886231671907215457e+01,6.991636234133441974e+01,7.190097977463503298e+01,8.012626090973813575e+01
6.783010783897476870e+01,7.127729268325266787e+01,7.329881846591187866e+01,7.443087673584905417e+01,7.743939006818182236e+01,8.250636692307691078e+01
6.917410264157851429e+01,7.259979469240077776e+01,7.508682240103091488e+01,7.666306619854013604e+01,7.911449103212973455e+01,8.395835976963992664e+01
7.215698537272726298e+01,7.477399805825241685e+01,7.863111409912171723e+01,8.014725984833333428e+01,8.141641136890243047e+01,8.627939274429529348e+01
7.226892466666666337e+01,7.564376314547675406e+01,7.945743897758332253e+01,8.051327247176912749e+01,8.346393801646706834e+01,8.803105371067643148e+01
7.234139048937197458e+01,7.566319795833332762e+01,7.979771682396487620e+01,8.125397587999999871e+01,8.378363321295731225e+01,8.860550245973153949e+01
7.266583424390242385e+01,7.823532189393938552e+01,8.039899965169490770e+01,8.161869525497513678e+01,8.417296929859719512e+01,8.874390934494196870e+01
7.368240984499999513e+01,7.840771638959390089e+01,8.145173400000000186e+01,8.268929469026548418e+01,8.496889200000001097e+01,9.044704199999999616e+01
7.494761579468600132e+01,7.873568157954544233e+01,8.189621876041668713e+01,8.320102800000000798e+01,8.528894457686712371e+01,9.159456459372454162e+01
7.537934399999998902e+01,8.020383184999998605e+01,8.233939005303030001e+01,8.435063857649937802e+01,8.540455815548779128e+01,9.238934708053689349e+01
